"";"Screening.ID";"rayyan.key";"doi";"Status";"Motivo.para.exclusão";"Observações.gerais.do.artigo";"Quem";"Outcomes";"X.U.FEFF.Outcomes.ID";"Método";"Figura";"Grupos";"Observações.gerais.da.figura.ou.desfecho"
"1605";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";248;"3.1 - Níveis de espécies reativas de oxigênio";"figura 5b";"60 (Time of exposure to Aß1-42)";"(D) % vs untreated cells"
"1606";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";270;"1.4 - Viabilidade celular (outros)";"figura 7b";"0";"(UD) Aß1-40"
"1607";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";249;"1.4 - Viabilidade celular (outros)";"figura 7b";"5";"(UD) Aß1-40"
"1608";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";250;"1.4 - Viabilidade celular (outros)";"figura 7b";"10";"(UD) Aß1-40"
"1609";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";251;"1.4 - Viabilidade celular (outros)";"figura 7b";"15";"(UD) Aß1-40"
"1610";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";252;"1.4 - Viabilidade celular (outros)";"figura 7b";"20";"(UD) Aß1-40"
"1611";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";271;"1.4 - Viabilidade celular (outros)";"figura 7b";"0";"(D) Aß1-40"
"1612";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";254;"1.4 - Viabilidade celular (outros)";"figura 7b";"5";"(D) Aß1-40"
"1613";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";255;"1.4 - Viabilidade celular (outros)";"figura 7b";"10";"(D) Aß1-40"
"1614";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";256;"1.4 - Viabilidade celular (outros)";"figura 7b";"15";"(D) Aß1-40"
"1615";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";257;"1.4 - Viabilidade celular (outros)";"figura 7b";"20";"(D) Aß1-40"
"1616";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";272;"1.4 - Viabilidade celular (outros)";"figura 7b";"0";"(UD) Aß1-42"
"1617";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";258;"1.4 - Viabilidade celular (outros)";"figura 7b";"5";"(UD) Aß1-42"
"1618";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";259;"1.4 - Viabilidade celular (outros)";"figura 7b";"10";"(UD) Aß1-42"
"1619";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";260;"1.4 - Viabilidade celular (outros)";"figura 7b";"15";"(UD) Aß1-42"
"1620";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";261;"1.4 - Viabilidade celular (outros)";"figura 7b";"20";"(UD) Aß1-42"
"1621";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";273;"1.4 - Viabilidade celular (outros)";"figura 7b";"0";"(D) Aß1-42"
"1622";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";262;"1.4 - Viabilidade celular (outros)";"figura 7b";"5";"(D) Aß1-42"
"1623";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";263;"1.4 - Viabilidade celular (outros)";"figura 7b";"10";"(D) Aß1-42"
"1624";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";264;"1.4 - Viabilidade celular (outros)";"figura 7b";"15";"(D) Aß1-42"
"1625";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";265;"1.4 - Viabilidade celular (outros)";"figura 7b";"20";"(D) Aß1-42"
"1626";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";274;"1.4 - Viabilidade celular (outros)";"figura 7b";"0";"(UD) Aß1-40"
"1627";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";275;"1.4 - Viabilidade celular (outros)";"figura 7b";"1";"(UD) Aß1-40"
"1628";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";276;"1.4 - Viabilidade celular (outros)";"figura 7b";"2";"(UD) Aß1-40"
"1629";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";277;"1.4 - Viabilidade celular (outros)";"figura 7b";"3";"(UD) Aß1-40"
"1630";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";278;"1.4 - Viabilidade celular (outros)";"figura 7b";"24";"(UD) Aß1-40"
"1631";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";279;"1.4 - Viabilidade celular (outros)";"figura 7b";"0";"(D) Aß1-40"
"1632";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";280;"1.4 - Viabilidade celular (outros)";"figura 7b";"1";"(D) Aß1-40"
"1633";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";281;"1.4 - Viabilidade celular (outros)";"figura 7b";"2";"(D) Aß1-40"
"1634";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";282;"1.4 - Viabilidade celular (outros)";"figura 7b";"3";"(D) Aß1-40"
"1635";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";283;"1.4 - Viabilidade celular (outros)";"figura 7b";"24";"(D) Aß1-40"
"1636";131;"rayyan-115927480";"10.1007/s11064-008-9627-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313";284;"1.4 - Viabilidade celular (outros)";"figura 7b";"0";"(UD) Aß1-42"
